Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_12;37.2312200000;-2.5484900000;06-08-2022 20:30:21;LOW;
GPS_12;37.2304300000;-2.5492900000;06-08-2022 20:40:20;LOW;
GPS_12;37.2294700000;-2.5493500000;06-08-2022 20:51:04;LOW;
GPS_12;37.2285300000;-2.5492900000;06-08-2022 21:00:16;LOW;
GPS_12;37.2265600000;-2.5491600000;06-08-2022 21:10:16;LOW;
GPS_12;37.2226300000;-2.5530100000;06-08-2022 21:30:06;LOW;
GPS_12;37.2244800000;-2.5494100000;06-08-2022 21:20:06;LOW;
GPS_12;37.2222800000;-2.5555100000;06-08-2022 21:40:06;LOW;
GPS_12;37.2223000000;-2.5554500000;06-08-2022 21:51:08;LOW;
GPS_12;37.2217300000;-2.5552400000;06-08-2022 22:10:09;LOW;
GPS_12;37.2220300000;-2.5552400000;06-08-2022 22:00:09;LOW;
GPS_12;37.2218100000;-2.5550800000;06-08-2022 22:20:04;LOW;
GPS_12;37.2221100000;-2.5555100000;06-08-2022 22:30:02;LOW;
GPS_12;37.2207900000;-2.5524600000;06-08-2022 22:59:45;LOW;
GPS_12;37.2203700000;-2.5500800000;06-08-2022 23:09:44;LOW;
GPS_12;37.2206700000;-2.5534300000;06-08-2022 22:49:44;LOW;
GPS_12;37.2208900000;-2.5493800000;06-08-2022 23:19:41;LOW;
GPS_12;37.2204400000;-2.5496200000;06-08-2022 23:39:44;LOW;
GPS_12;37.2199700000;-2.5486800000;06-08-2022 23:29:44;LOW;
GPS_12;37.2205300000;-2.5474900000;07-08-2022 01:43:43;LOW;
GPS_12;37.2214700000;-2.5490300000;07-08-2022 01:33:43;LOW;
GPS_12;37.2213800000;-2.5487700000;07-08-2022 01:23:43;LOW;
GPS_12;37.2210900000;-2.5488000000;07-08-2022 03:14:31;LOW;
GPS_12;37.2210900000;-2.5488000000;07-08-2022 03:04:31;LOW;
GPS_12;37.2220200000;-2.5499300000;07-08-2022 07:28:44;LOW;
GPS_12;37.2213900000;-2.5520600000;07-08-2022 07:38:39;LOW;
GPS_12;37.2222500000;-2.5493100000;07-08-2022 07:18:39;LOW;
GPS_12;37.2219900000;-2.5564900000;07-08-2022 07:48:37;LOW;
GPS_12;37.2211800000;-2.5654300000;07-08-2022 08:18:45;LOW;
GPS_12;37.2214800000;-2.5632000000;07-08-2022 08:08:45;LOW;
GPS_12;37.2214400000;-2.5600200000;07-08-2022 07:58:45;LOW;
GPS_12;37.2204000000;-2.5688800000;07-08-2022 08:38:41;LOW;
GPS_12;37.2200600000;-2.5678500000;07-08-2022 08:28:41;LOW;
GPS_12;37.2205000000;-2.5712000000;07-08-2022 08:58:40;LOW;
GPS_12;37.2208900000;-2.5698300000;07-08-2022 08:48:40;LOW;
GPS_12;37.2220000000;-2.5694000000;07-08-2022 10:18:31;LOW;
GPS_12;37.2208800000;-2.5705200000;07-08-2022 10:08:31;LOW;
GPS_12;37.2208800000;-2.5718900000;07-08-2022 09:58:31;LOW;
GPS_12;37.2223400000;-2.5690000000;07-08-2022 10:29:22;LOW;
GPS_12;37.2237700000;-2.5679900000;07-08-2022 10:38:29;LOW;
GPS_12;37.2254900000;-2.5665300000;07-08-2022 10:58:26;LOW;
GPS_12;37.2248000000;-2.5667900000;07-08-2022 10:48:26;LOW;
GPS_12;37.2258800000;-2.5654900000;07-08-2022 14:21:06;LOW;
GPS_12;37.2260100000;-2.5654900000;07-08-2022 14:11:06;LOW;
GPS_12;37.2259300000;-2.5653400000;07-08-2022 15:43:18;LOW;
GPS_12;37.2258100000;-2.5653700000;07-08-2022 16:02:44;LOW;
GPS_12;37.2258100000;-2.5652800000;07-08-2022 15:52:44;LOW;
GPS_12;37.2184200000;-2.5546000000;07-08-2022 17:53:05;LOW;
GPS_12;37.2172100000;-2.5532800000;07-08-2022 18:32:50;LOW;
GPS_12;37.2173000000;-2.5526800000;07-08-2022 18:12:50;LOW;
GPS_12;37.2173400000;-2.5531100000;07-08-2022 18:22:50;LOW;
GPS_12;37.2170800000;-2.5533400000;07-08-2022 19:02:53;LOW;
GPS_12;37.2172800000;-2.5537700000;07-08-2022 19:12:49;LOW;
GPS_12;37.2177600000;-2.5531300000;07-08-2022 19:23:26;LOW;
GPS_12;37.2192000000;-2.5541400000;07-08-2022 19:52:33;LOW;
GPS_12;37.2184300000;-2.5528500000;07-08-2022 19:32:33;LOW;
GPS_12;37.2186900000;-2.5528500000;07-08-2022 19:42:33;LOW;
GPS_12;37.2199200000;-2.5553900000;07-08-2022 20:02:31;LOW;
GPS_12;37.2196300000;-2.5571000000;07-08-2022 20:12:32;LOW;
GPS_12;37.2209600000;-2.5610700000;07-08-2022 20:52:20;LOW;
GPS_12;37.2209600000;-2.5589300000;07-08-2022 20:32:20;LOW;
GPS_12;37.2213000000;-2.5597000000;07-08-2022 20:42:20;LOW;
GPS_12;37.2207100000;-2.5642700000;07-08-2022 21:12:18;LOW;
GPS_12;37.2211800000;-2.5628100000;07-08-2022 21:02:18;LOW;
GPS_12;37.2197000000;-2.5669600000;07-08-2022 21:32:13;LOW;
GPS_12;37.2194700000;-2.5683900000;07-08-2022 21:42:10;LOW;
GPS_12;37.2202400000;-2.5659000000;07-08-2022 21:22:10;LOW;
GPS_12;37.2197900000;-2.5696400000;07-08-2022 22:02:13;LOW;
GPS_12;37.2197800000;-2.5689400000;07-08-2022 22:12:17;LOW;
GPS_12;37.2198700000;-2.5692000000;07-08-2022 21:52:17;LOW;
GPS_12;37.2205000000;-2.5645800000;07-08-2022 23:02:17;LOW;
GPS_12;37.2203300000;-2.5661200000;07-08-2022 22:42:17;LOW;
GPS_12;37.2205000000;-2.5647500000;07-08-2022 22:52:17;LOW;
GPS_12;37.2195400000;-2.5636000000;07-08-2022 23:22:16;LOW;
GPS_12;37.2199300000;-2.5641100000;07-08-2022 23:12:16;LOW;
GPS_12;37.2198800000;-2.5636300000;07-08-2022 23:42:16;LOW;
GPS_12;37.2198800000;-2.5637200000;07-08-2022 23:32:16;LOW;
GPS_12;37.2197600000;-2.5635100000;07-08-2022 23:52:12;LOW;
GPS_12;37.2199400000;-2.5631400000;08-08-2022 01:54:20;LOW;
GPS_12;37.2199400000;-2.5631400000;08-08-2022 01:44:20;LOW;
GPS_12;37.2199400000;-2.5631400000;08-08-2022 01:34:20;LOW;
GPS_12;37.2200400000;-2.5633900000;08-08-2022 02:37:41;LOW;
GPS_12;37.2199100000;-2.5630500000;08-08-2022 02:27:41;LOW;
GPS_12;37.2195200000;-2.5633100000;08-08-2022 02:17:41;LOW;
GPS_12;37.2199900000;-2.5630500000;08-08-2022 02:47:17;LOW;
GPS_12;37.2200600000;-2.5632300000;08-08-2022 05:27:11;LOW;
GPS_12;37.2198900000;-2.5629700000;08-08-2022 05:17:11;LOW;
GPS_12;37.2189400000;-2.5678100000;08-08-2022 07:53:27;LOW;
GPS_12;37.2191400000;-2.5758400000;08-08-2022 08:53:19;LOW;
GPS_12;37.2186900000;-2.5683000000;08-08-2022 10:13:26;LOW;
GPS_12;37.2183500000;-2.5718200000;08-08-2022 09:53:26;LOW;
GPS_12;37.2180900000;-2.5690700000;08-08-2022 10:03:26;LOW;
GPS_12;37.2198200000;-2.5639600000;08-08-2022 11:03:16;LOW;
GPS_12;37.2198200000;-2.5643000000;08-08-2022 10:53:16;LOW;
GPS_12;37.2196900000;-2.5654200000;08-08-2022 10:43:16;LOW;
GPS_12;37.2179300000;-2.5557300000;08-08-2022 12:13:02;LOW;
GPS_12;37.2187500000;-2.5565900000;08-08-2022 12:03:02;LOW;
GPS_12;37.2184900000;-2.5581300000;08-08-2022 11:53:02;LOW;
GPS_12;37.2169800000;-2.5529200000;08-08-2022 13:23:25;LOW;
GPS_12;37.2169400000;-2.5528300000;08-08-2022 13:03:25;LOW;
GPS_12;37.2170700000;-2.5529200000;08-08-2022 13:13:25;LOW;
GPS_12;37.2164500000;-2.5527000000;08-08-2022 17:11:53;LOW;
GPS_12;37.2157700000;-2.5526100000;08-08-2022 17:59:36;LOW;
GPS_12;37.2163300000;-2.5526100000;08-08-2022 17:49:36;LOW;
GPS_12;37.2155600000;-2.5520900000;08-08-2022 18:29:09;LOW;
GPS_12;37.2155600000;-2.5521800000;08-08-2022 18:19:09;LOW;
GPS_12;37.2154700000;-2.5522700000;08-08-2022 18:09:09;LOW;
GPS_12;37.2153200000;-2.5519700000;08-08-2022 18:49:10;LOW;
GPS_12;37.2153600000;-2.5519700000;08-08-2022 18:39:10;LOW;
GPS_12;37.2152900000;-2.5509600000;08-08-2022 18:59:56;LOW;
GPS_12;37.2156000000;-2.5484900000;08-08-2022 19:38:50;LOW;
GPS_12;37.2151300000;-2.5490000000;08-08-2022 19:28:50;LOW;
GPS_12;37.2149600000;-2.5496900000;08-08-2022 19:18:50;LOW;
GPS_12;37.2160500000;-2.5479100000;08-08-2022 19:48:47;LOW;
GPS_12;37.2163600000;-2.5473600000;08-08-2022 19:59:14;LOW;
GPS_12;37.2166800000;-2.5465700000;08-08-2022 20:08:44;LOW;
GPS_12;37.2168700000;-2.5460800000;08-08-2022 20:18:43;LOW;
GPS_12;37.2178300000;-2.5461100000;08-08-2022 20:59:04;LOW;
GPS_12;37.2178300000;-2.5444800000;08-08-2022 20:49:04;LOW;
GPS_12;37.2174900000;-2.5449100000;08-08-2022 20:39:04;LOW;
GPS_12;37.2176200000;-2.5472100000;08-08-2022 21:08:45;LOW;
GPS_12;37.2180100000;-2.5481600000;08-08-2022 21:18:33;LOW;
GPS_12;37.2184000000;-2.5486500000;08-08-2022 21:28:30;LOW;
GPS_12;37.2200100000;-2.5477300000;08-08-2022 22:28:46;LOW;
GPS_12;37.2199700000;-2.5479900000;08-08-2022 22:18:46;LOW;
GPS_12;37.2199700000;-2.5481600000;08-08-2022 22:08:46;LOW;
GPS_12;37.2195400000;-2.5469100000;09-08-2022 00:41:07;LOW;
GPS_12;37.2197900000;-2.5465400000;09-08-2022 00:51:10;LOW;
GPS_12;37.2207500000;-2.5462600000;09-08-2022 01:21:04;LOW;
GPS_12;37.2200600000;-2.5460900000;09-08-2022 01:01:04;LOW;
GPS_12;37.2204900000;-2.5460900000;09-08-2022 01:11:04;LOW;
GPS_12;37.2202000000;-2.5466000000;09-08-2022 02:00:59;LOW;
GPS_12;37.2201100000;-2.5462600000;09-08-2022 02:20:55;LOW;
GPS_12;37.2201100000;-2.5463500000;09-08-2022 02:10:55;LOW;
GPS_12;37.2201200000;-2.5471500000;09-08-2022 04:22:59;LOW;
GPS_12;37.2200700000;-2.5470600000;09-08-2022 05:30:46;LOW;
GPS_12;37.2200700000;-2.5470600000;09-08-2022 05:20:46;LOW;
GPS_12;37.2201100000;-2.5470600000;09-08-2022 05:10:46;LOW;
GPS_12;37.2209400000;-2.5404100000;09-08-2022 07:48:55;LOW;
GPS_12;37.2209400000;-2.5432400000;09-08-2022 07:38:55;LOW;
GPS_12;37.2205100000;-2.5450400000;09-08-2022 07:28:55;LOW;
GPS_12;37.2206800000;-2.5387600000;09-08-2022 07:58:55;LOW;
GPS_12;37.2198900000;-2.5343300000;09-08-2022 08:18:50;LOW;
GPS_12;37.2202300000;-2.5363900000;09-08-2022 08:08:50;LOW;
GPS_12;37.2168700000;-2.5287800000;09-08-2022 08:48:49;LOW;
GPS_12;37.2107200000;-2.5253000000;09-08-2022 09:18:43;LOW;
GPS_12;37.2136400000;-2.5253900000;09-08-2022 09:08:43;LOW;
GPS_12;37.2160400000;-2.5277100000;09-08-2022 08:58:43;LOW;
GPS_12;37.2078300000;-2.5252700000;09-08-2022 09:29:11;LOW;
GPS_12;37.2042700000;-2.5265200000;09-08-2022 09:58:41;LOW;
GPS_12;37.2072300000;-2.5252300000;09-08-2022 09:38:41;LOW;
GPS_12;37.2047800000;-2.5259200000;09-08-2022 09:48:41;LOW;
GPS_12;37.1983200000;-2.5286900000;09-08-2022 10:18:40;LOW;
GPS_12;37.2020100000;-2.5273200000;09-08-2022 10:08:40;LOW;
GPS_12;37.1968000000;-2.5297200000;09-08-2022 10:29:17;LOW;
GPS_12;37.1928700000;-2.5312200000;09-08-2022 10:48:36;LOW;
GPS_12;37.1946300000;-2.5309600000;09-08-2022 10:38:36;LOW;
GPS_12;37.1918300000;-2.5317400000;09-08-2022 11:08:37;LOW;
GPS_12;37.1925200000;-2.5319100000;09-08-2022 10:58:37;LOW;
GPS_12;37.1907600000;-2.5302700000;09-08-2022 11:38:29;LOW;
