Dispositivo;Latitud;Longitud;Fecha;Bateria
GPS_8;36.6330800000;-5.0533800000;11-08-2022 09:08:11;LOW;
GPS_8;36.6328900000;-5.0543800000;11-08-2022 09:28:08;LOW;
GPS_8;36.6333400000;-5.0544100000;11-08-2022 09:38:05;LOW;
GPS_8;36.6348000000;-5.0557300000;11-08-2022 09:58:12;LOW;
GPS_8;36.6336000000;-5.0546100000;11-08-2022 09:48:12;LOW;
GPS_8;36.6316400000;-5.0582300000;11-08-2022 10:37:57;LOW;
GPS_8;36.6339600000;-5.0566900000;11-08-2022 10:17:57;LOW;
GPS_8;36.6324600000;-5.0584900000;11-08-2022 10:27:57;LOW;
GPS_8;36.6318800000;-5.0577100000;11-08-2022 14:13:10;LOW;
GPS_8;36.6317700000;-5.0570100000;11-08-2022 16:19:24;LOW;
GPS_8;36.6317700000;-5.0570100000;11-08-2022 16:09:24;LOW;
GPS_8;36.6316400000;-5.0571000000;11-08-2022 15:59:24;LOW;
GPS_8;36.6317200000;-5.0570100000;11-08-2022 16:39:21;LOW;
GPS_8;36.6312500000;-5.0565000000;11-08-2022 16:29:21;LOW;
GPS_8;36.6317300000;-5.0571900000;11-08-2022 18:13:17;LOW;
GPS_8;36.6321300000;-5.0548700000;11-08-2022 19:59:23;LOW;
GPS_8;36.6313100000;-5.0560700000;11-08-2022 19:49:23;LOW;
GPS_8;36.6322900000;-5.0543500000;11-08-2022 20:19:22;LOW;
GPS_8;36.6322900000;-5.0543500000;11-08-2022 20:09:22;LOW;
GPS_8;36.6376600000;-5.0481300000;11-08-2022 22:08:54;LOW;
GPS_8;36.6356900000;-5.0483900000;11-08-2022 21:48:54;LOW;
GPS_8;36.6362000000;-5.0482200000;11-08-2022 21:58:54;LOW;
GPS_8;36.6365200000;-5.0379000000;11-08-2022 22:38:45;LOW;
GPS_8;36.6376800000;-5.0407300000;11-08-2022 22:28:45;LOW;
GPS_8;36.6392200000;-5.0450200000;11-08-2022 22:18:45;LOW;
GPS_8;36.6372000000;-5.0366200000;11-08-2022 22:48:53;LOW;
GPS_8;36.6371700000;-5.0366800000;11-08-2022 23:00:14;LOW;
GPS_8;36.6377300000;-5.0380900000;11-08-2022 23:48:45;LOW;
GPS_8;36.6376600000;-5.0380900000;12-08-2022 00:18:46;LOW;
GPS_8;36.6372800000;-5.0403100000;12-08-2022 00:38:45;LOW;
GPS_8;36.6366800000;-5.0391100000;12-08-2022 00:28:45;LOW;
GPS_8;36.6374400000;-5.0402800000;12-08-2022 00:48:44;LOW;
GPS_8;36.6379700000;-5.0402200000;12-08-2022 01:18:34;LOW;
GPS_8;36.6377600000;-5.0403100000;12-08-2022 01:08:34;LOW;
GPS_8;36.6377600000;-5.0403100000;12-08-2022 00:58:34;LOW;
GPS_8;36.6380600000;-5.0401600000;12-08-2022 01:28:30;LOW;
GPS_8;36.6380500000;-5.0402200000;12-08-2022 01:38:29;LOW;
GPS_8;36.6381500000;-5.0406500000;12-08-2022 01:59:24;LOW;
GPS_8;36.6383300000;-5.0410800000;12-08-2022 02:08:20;LOW;
GPS_8;36.6381200000;-5.0404800000;12-08-2022 01:48:20;LOW;
GPS_8;36.6382000000;-5.0414100000;12-08-2022 02:18:19;LOW;
GPS_8;36.6385200000;-5.0413200000;12-08-2022 02:28:18;LOW;
GPS_8;36.6392700000;-5.0410200000;12-08-2022 02:48:11;LOW;
GPS_8;36.6391400000;-5.0408500000;12-08-2022 02:38:11;LOW;
GPS_8;36.6393900000;-5.0408300000;12-08-2022 02:58:33;LOW;
GPS_8;36.6393800000;-5.0410800000;12-08-2022 03:08:09;LOW;
GPS_8;36.6393400000;-5.0407700000;12-08-2022 03:28:05;LOW;
GPS_8;36.6393000000;-5.0412000000;12-08-2022 03:18:05;LOW;
GPS_8;36.6396600000;-5.0408900000;12-08-2022 04:52:06;LOW;
GPS_8;36.6396600000;-5.0408900000;12-08-2022 04:42:06;LOW;
GPS_8;36.6395700000;-5.0408900000;12-08-2022 04:32:06;LOW;
GPS_8;36.6397400000;-5.0424800000;12-08-2022 07:38:05;LOW;
GPS_8;36.6397400000;-5.0421300000;12-08-2022 07:18:05;LOW;
GPS_8;36.6397400000;-5.0422200000;12-08-2022 07:28:05;LOW;
GPS_8;36.6391600000;-5.0440100000;12-08-2022 08:18:00;LOW;
GPS_8;36.6394200000;-5.0437500000;12-08-2022 08:08:00;LOW;
GPS_8;36.6394200000;-5.0433200000;12-08-2022 07:58:00;LOW;
GPS_8;36.6413200000;-5.0607000000;12-08-2022 08:58:08;LOW;
GPS_8;36.6400800000;-5.0553800000;12-08-2022 08:38:08;LOW;
GPS_8;36.6412400000;-5.0607000000;12-08-2022 09:37:42;LOW;
GPS_8;36.6407900000;-5.0603600000;12-08-2022 09:58:35;LOW;
GPS_8;36.6407500000;-5.0603600000;12-08-2022 09:48:35;LOW;
GPS_8;36.6405800000;-5.0600900000;12-08-2022 12:13:40;LOW;
GPS_8;36.6408800000;-5.0600000000;12-08-2022 12:03:40;LOW;
GPS_8;36.6406800000;-5.0598100000;12-08-2022 14:19:43;LOW;
GPS_8;36.6409900000;-5.0593900000;12-08-2022 17:37:26;LOW;
GPS_8;36.6406900000;-5.0593000000;12-08-2022 17:27:26;LOW;
GPS_8;36.6398500000;-5.0513600000;12-08-2022 19:58:23;LOW;
GPS_8;36.6392600000;-5.0486800000;12-08-2022 20:08:20;LOW;
GPS_8;36.6398200000;-5.0529700000;12-08-2022 19:48:20;LOW;
GPS_8;36.6387400000;-5.0477300000;12-08-2022 20:38:14;LOW;
GPS_8;36.6386900000;-5.0472700000;12-08-2022 20:48:53;LOW;
GPS_8;36.6387300000;-5.0477900000;12-08-2022 20:28:53;LOW;
GPS_8;36.6384800000;-5.0458700000;12-08-2022 21:28:04;LOW;
GPS_8;36.6389900000;-5.0465600000;12-08-2022 21:18:04;LOW;
GPS_8;36.6388600000;-5.0465600000;12-08-2022 21:08:04;LOW;
GPS_8;36.6382000000;-5.0450100000;12-08-2022 22:07:59;LOW;
GPS_8;36.6383700000;-5.0447500000;12-08-2022 21:47:59;LOW;
GPS_8;36.6381600000;-5.0450100000;12-08-2022 21:57:59;LOW;
GPS_8;36.6385200000;-5.0443100000;12-08-2022 22:48:10;LOW;
GPS_8;36.6383100000;-5.0443100000;12-08-2022 22:38:10;LOW;
GPS_8;36.6383100000;-5.0445700000;12-08-2022 22:28:10;LOW;
GPS_8;36.6382000000;-5.0420500000;13-08-2022 00:30:07;LOW;
GPS_8;36.6385500000;-5.0425700000;13-08-2022 02:46:31;LOW;
GPS_8;36.6383000000;-5.0428500000;13-08-2022 03:06:27;LOW;
GPS_8;36.6382600000;-5.0429400000;13-08-2022 02:56:27;LOW;
GPS_8;36.6389300000;-5.0430300000;13-08-2022 04:26:09;LOW;
GPS_8;36.6388900000;-5.0430300000;13-08-2022 04:16:09;LOW;
GPS_8;36.6389800000;-5.0431200000;13-08-2022 04:06:09;LOW;
GPS_8;36.6390600000;-5.0433300000;13-08-2022 05:06:06;LOW;
GPS_8;36.6390600000;-5.0432400000;13-08-2022 04:56:06;LOW;
GPS_8;36.6390200000;-5.0432400000;13-08-2022 04:46:06;LOW;
GPS_8;36.6346100000;-5.0571000000;13-08-2022 06:18:51;LOW;
GPS_8;36.6392900000;-5.0432000000;13-08-2022 05:58:51;LOW;
GPS_8;36.6394600000;-5.0429400000;13-08-2022 06:08:51;LOW;
GPS_8;36.6394800000;-5.0431500000;13-08-2022 06:35:33;LOW;
GPS_8;36.6394800000;-5.0432400000;13-08-2022 06:25:33;LOW;
GPS_8;36.6395100000;-5.0430600000;13-08-2022 07:05:32;LOW;
GPS_8;36.6395100000;-5.0430600000;13-08-2022 06:45:32;LOW;
GPS_8;36.6395100000;-5.0430600000;13-08-2022 06:55:32;LOW;
GPS_8;36.6394900000;-5.0430600000;13-08-2022 07:15:28;LOW;
GPS_8;36.6386900000;-5.0486100000;13-08-2022 08:05:31;LOW;
GPS_8;36.6330900000;-5.0533100000;13-08-2022 08:45:29;LOW;
GPS_8;36.6339100000;-5.0515100000;13-08-2022 08:35:29;LOW;
GPS_8;36.6352400000;-5.0485900000;13-08-2022 08:25:29;LOW;
GPS_8;36.6327700000;-5.0540800000;13-08-2022 08:55:23;LOW;
GPS_8;36.6315200000;-5.0569800000;13-08-2022 09:35:21;LOW;
GPS_8;36.6306200000;-5.0585900000;13-08-2022 19:52:38;LOW;
GPS_8;36.6273500000;-5.0562100000;13-08-2022 20:32:34;LOW;
GPS_8;36.6302700000;-5.0585300000;13-08-2022 20:12:34;LOW;
GPS_8;36.6302700000;-5.0585300000;13-08-2022 20:22:34;LOW;
GPS_8;36.6273600000;-5.0562700000;13-08-2022 20:52:34;LOW;
GPS_8;36.6273600000;-5.0562700000;13-08-2022 20:42:34;LOW;
GPS_8;36.6254200000;-5.0562100000;13-08-2022 21:22:30;LOW;
GPS_8;36.6254100000;-5.0562100000;13-08-2022 21:32:25;LOW;
GPS_8;36.6254100000;-5.0562100000;13-08-2022 21:12:25;LOW;
GPS_8;36.6247100000;-5.0568500000;13-08-2022 21:43:02;LOW;
GPS_8;36.6220700000;-5.0573700000;13-08-2022 21:52:24;LOW;
GPS_8;36.6211700000;-5.0573100000;13-08-2022 22:02:27;LOW;
GPS_8;36.6206100000;-5.0571900000;13-08-2022 22:12:21;LOW;
GPS_8;36.6200100000;-5.0573100000;13-08-2022 22:22:18;LOW;
GPS_8;36.6196500000;-5.0578000000;13-08-2022 22:32:16;LOW;
GPS_8;36.6197900000;-5.0576200000;13-08-2022 22:42:39;LOW;
GPS_8;36.6197700000;-5.0575000000;13-08-2022 22:52:19;LOW;
GPS_8;36.6197800000;-5.0575600000;13-08-2022 23:22:04;LOW;
GPS_8;36.6196500000;-5.0575600000;13-08-2022 23:02:04;LOW;
GPS_8;36.6196500000;-5.0575600000;13-08-2022 23:12:04;LOW;
GPS_8;36.6202600000;-5.0573400000;13-08-2022 23:52:27;LOW;
GPS_8;36.6200900000;-5.0573400000;13-08-2022 23:42:27;LOW;
GPS_8;36.6203600000;-5.0574000000;14-08-2022 00:02:33;LOW;
GPS_8;36.6207200000;-5.0573100000;14-08-2022 00:22:22;LOW;
GPS_8;36.6205500000;-5.0573100000;14-08-2022 00:12:22;LOW;
GPS_8;36.6217300000;-5.0570700000;14-08-2022 00:43:03;LOW;
GPS_8;36.6233900000;-5.0576500000;14-08-2022 01:02:21;LOW;
GPS_8;36.6224000000;-5.0572200000;14-08-2022 00:52:21;LOW;
GPS_8;36.6234900000;-5.0578600000;14-08-2022 01:12:18;LOW;
GPS_8;36.6249100000;-5.0567000000;14-08-2022 01:42:55;LOW;
GPS_8;36.6240100000;-5.0573000000;14-08-2022 01:32:55;LOW;
GPS_8;36.6236700000;-5.0577300000;14-08-2022 01:22:55;LOW;
GPS_8;36.6255200000;-5.0563700000;14-08-2022 01:51:57;LOW;
GPS_8;36.6260800000;-5.0563400000;14-08-2022 02:11:51;LOW;
GPS_8;36.6260400000;-5.0560000000;14-08-2022 02:01:51;LOW;
GPS_8;36.6272500000;-5.0556300000;14-08-2022 02:31:46;LOW;
GPS_8;36.6266100000;-5.0558900000;14-08-2022 02:21:46;LOW;
GPS_8;36.6282200000;-5.0554500000;14-08-2022 03:11:49;LOW;
GPS_8;36.6278800000;-5.0555400000;14-08-2022 03:01:49;LOW;
GPS_8;36.6275800000;-5.0558000000;14-08-2022 02:51:49;LOW;
GPS_8;36.6284200000;-5.0554200000;14-08-2022 03:21:46;LOW;
GPS_8;36.6288300000;-5.0553900000;14-08-2022 03:31:46;LOW;
GPS_8;36.6289300000;-5.0554200000;14-08-2022 03:42:05;LOW;
GPS_8;36.6287600000;-5.0549600000;14-08-2022 06:25:00;LOW;
GPS_8;36.6289300000;-5.0549600000;14-08-2022 06:15:00;LOW;
GPS_8;36.6281400000;-5.0551100000;14-08-2022 06:55:08;LOW;
GPS_8;36.6286500000;-5.0551100000;14-08-2022 06:45:08;LOW;
GPS_8;36.6286500000;-5.0552800000;14-08-2022 06:35:08;LOW;
GPS_8;36.6278500000;-5.0553900000;14-08-2022 07:05:09;LOW;
GPS_8;36.6274400000;-5.0552700000;14-08-2022 07:54:58;LOW;
GPS_8;36.6274400000;-5.0544700000;14-08-2022 08:24:53;LOW;
GPS_8;36.6274800000;-5.0544700000;14-08-2022 08:14:53;LOW;
GPS_8;36.6273900000;-5.0546400000;14-08-2022 08:04:53;LOW;
GPS_8;36.6279000000;-5.0540500000;14-08-2022 08:34:54;LOW;
GPS_8;36.6283100000;-5.0541700000;14-08-2022 08:54:55;LOW;
GPS_8;36.6285400000;-5.0543500000;14-08-2022 09:04:40;LOW;
GPS_8;36.6315100000;-5.0573700000;14-08-2022 11:43:58;LOW;
GPS_8;36.6315700000;-5.0579500000;14-08-2022 12:49:00;LOW;
GPS_8;36.6317000000;-5.0577700000;14-08-2022 15:24:30;LOW;
GPS_8;36.6315900000;-5.0580400000;14-08-2022 16:35:03;LOW;
GPS_8;36.6317600000;-5.0582100000;14-08-2022 16:25:03;LOW;
GPS_8;36.6312500000;-5.0575200000;14-08-2022 16:15:03;LOW;
GPS_8;36.6336900000;-5.0584100000;14-08-2022 20:02:33;LOW;
GPS_8;36.6309700000;-5.0594800000;14-08-2022 21:12:15;LOW;
GPS_8;36.6311000000;-5.0594800000;14-08-2022 20:52:15;LOW;
GPS_8;36.6313600000;-5.0594800000;14-08-2022 21:02:15;LOW;
GPS_8;36.6310900000;-5.0601200000;14-08-2022 21:22:14;LOW;
GPS_8;36.6310300000;-5.0613100000;14-08-2022 21:32:10;LOW;
GPS_8;36.6316900000;-5.0621000000;14-08-2022 21:42:06;LOW;
GPS_8;36.6318700000;-5.0624100000;14-08-2022 21:52:30;LOW;
GPS_8;36.6318700000;-5.0623200000;14-08-2022 22:02:18;LOW;
GPS_8;36.6318000000;-5.0622900000;14-08-2022 22:12:16;LOW;
GPS_8;36.6323500000;-5.0625900000;14-08-2022 22:42:06;LOW;
GPS_8;36.6319700000;-5.0621600000;14-08-2022 22:22:06;LOW;
GPS_8;36.6321800000;-5.0622500000;14-08-2022 22:32:06;LOW;
GPS_8;36.6325100000;-5.0627700000;14-08-2022 22:53:07;LOW;
GPS_8;36.6325800000;-5.0627700000;14-08-2022 23:22:05;LOW;
GPS_8;36.6323600000;-5.0628500000;14-08-2022 23:02:05;LOW;
GPS_8;36.6323200000;-5.0626800000;14-08-2022 23:12:05;LOW;
GPS_8;36.6333200000;-5.0643000000;15-08-2022 00:21:52;LOW;
GPS_8;36.6334400000;-5.0646700000;15-08-2022 00:31:50;LOW;
GPS_8;36.6330900000;-5.0641600000;15-08-2022 00:11:50;LOW;
GPS_8;36.6334300000;-5.0648200000;15-08-2022 00:41:49;LOW;
GPS_8;36.6331900000;-5.0647300000;15-08-2022 00:52:11;LOW;
GPS_8;36.6336300000;-5.0649400000;15-08-2022 01:11:40;LOW;
GPS_8;36.6360400000;-5.0694000000;15-08-2022 02:01:38;LOW;
GPS_8;36.6332900000;-5.0661400000;15-08-2022 01:51:38;LOW;
GPS_8;36.6338900000;-5.0663100000;15-08-2022 01:41:38;LOW;
GPS_8;36.6372600000;-5.0693700000;15-08-2022 02:11:38;LOW;
GPS_8;36.6379500000;-5.0697600000;15-08-2022 02:41:31;LOW;
GPS_8;36.6378200000;-5.0692500000;15-08-2022 02:31:31;LOW;
GPS_8;36.6376500000;-5.0692500000;15-08-2022 02:21:31;LOW;
GPS_8;36.6378800000;-5.0692700000;15-08-2022 03:53:53;LOW;
GPS_8;36.6378400000;-5.0689300000;15-08-2022 03:33:53;LOW;
GPS_8;36.6377500000;-5.0691000000;15-08-2022 03:43:53;LOW;
GPS_8;36.6382300000;-5.0694900000;15-08-2022 04:13:09;LOW;
GPS_8;36.6380000000;-5.0693700000;15-08-2022 04:23:07;LOW;
GPS_8;36.6381200000;-5.0694600000;15-08-2022 04:03:07;LOW;
GPS_8;36.6381300000;-5.0693700000;15-08-2022 04:33:09;LOW;
GPS_8;36.6383700000;-5.0694300000;15-08-2022 04:53:33;LOW;
GPS_8;36.6380700000;-5.0694300000;15-08-2022 04:43:33;LOW;
GPS_8;36.6383300000;-5.0694300000;15-08-2022 05:03:04;LOW;
GPS_8;36.6397900000;-5.0693700000;15-08-2022 05:13:08;LOW;
GPS_8;36.6382700000;-5.0695500000;15-08-2022 05:32:55;LOW;
GPS_8;36.6377100000;-5.0693800000;15-08-2022 05:22:55;LOW;
GPS_8;36.6420200000;-5.0696700000;15-08-2022 06:23:37;LOW;
GPS_8;36.6378600000;-5.0695000000;15-08-2022 06:13:37;LOW;
GPS_8;36.6382900000;-5.0695000000;15-08-2022 06:03:37;LOW;
GPS_8;36.6393900000;-5.0695800000;15-08-2022 06:33:34;LOW;
GPS_8;36.6367800000;-5.0683600000;15-08-2022 06:44:42;LOW;
GPS_8;36.6362600000;-5.0685100000;15-08-2022 06:53:29;LOW;
GPS_8;36.6385000000;-5.0694600000;15-08-2022 07:04:04;LOW;
GPS_8;36.6386600000;-5.0696400000;15-08-2022 07:23:15;LOW;
GPS_8;36.6384900000;-5.0697300000;15-08-2022 07:13:15;LOW;
