codigo_gps,lat,lng,time_stamp,id_ganadero,animal,type
AV598,37.154621,-3.087239,2022-04-03T18:20:25Z,SNE-1,oveja,medición continua
AV598,37.154666,-3.087254,2022-04-03T18:25:40Z,SNE-1,oveja,medición continua
AV598,37.154586,-3.087327,2022-04-03T18:30:52Z,SNE-1,oveja,medición continua
AV598,37.154617,-3.087214,2022-04-03T18:36:10Z,SNE-1,oveja,medición continua
AV598,37.154747,-3.087131,2022-04-03T18:41:28Z,SNE-1,oveja,medición continua
AV598,37.154655,-3.087136,2022-04-03T18:46:40Z,SNE-1,oveja,medición continua
AV598,37.154682,-3.087115,2022-04-03T18:51:55Z,SNE-1,oveja,medición continua
AV598,37.154747,-3.087182,2022-04-03T18:57:12Z,SNE-1,oveja,medición continua
AV598,37.154731,-3.08706,2022-04-03T19:02:22Z,SNE-1,oveja,medición continua
AV598,37.154655,-3.087119,2022-04-03T19:07:31Z,SNE-1,oveja,medición continua
AV598,37.15467,-3.086977,2022-04-03T19:13:37Z,SNE-1,oveja,medición continua
AV598,37.15467,-3.087165,2022-04-03T19:18:47Z,SNE-1,oveja,medición continua
AV598,37.154685,-3.087066,2022-04-03T19:24:03Z,SNE-1,oveja,medición continua
AV598,37.15464,-3.087127,2022-04-03T19:29:24Z,SNE-1,oveja,medición continua
AV598,37.154609,-3.087099,2022-04-03T19:34:39Z,SNE-1,oveja,medición continua
AV598,37.15459,-3.087245,2022-04-03T19:40:45Z,SNE-1,oveja,medición continua
AV598,37.154609,-3.087318,2022-04-03T19:46:00Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087275,2022-04-03T19:51:54Z,SNE-1,oveja,medición continua
AV598,37.154636000000004,-3.087313,2022-04-03T19:57:16Z,SNE-1,oveja,medición continua
AV598,37.154609,-3.087333,2022-04-03T20:02:31Z,SNE-1,oveja,medición continua
AV598,37.154529,-3.0872,2022-04-03T20:08:22Z,SNE-1,oveja,medición continua
AV598,37.154586,-3.087149,2022-04-03T20:14:14Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087235,2022-04-03T20:19:29Z,SNE-1,oveja,medición continua
AV598,37.154548,-3.087185,2022-04-03T20:24:39Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087284,2022-04-03T20:30:24Z,SNE-1,oveja,medición continua
AV598,37.154624,-3.087379,2022-04-03T20:36:01Z,SNE-1,oveja,medición continua
AV598,37.154766,-3.087482,2022-04-03T20:41:23Z,SNE-1,oveja,medición continua
AV598,37.154518,-3.087231,2022-04-03T20:46:50Z,SNE-1,oveja,medición continua
AV598,37.154499,-3.087177,2022-04-03T20:52:02Z,SNE-1,oveja,medición continua
AV598,37.154537,-3.087181,2022-04-03T20:57:11Z,SNE-1,oveja,medición continua
AV598,37.154609,-3.08727,2022-04-03T21:02:23Z,SNE-1,oveja,medición continua
AV598,37.154644,-3.087276,2022-04-03T22:10:58Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.08723,2022-04-03T22:16:07Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087334,2022-04-03T22:21:48Z,SNE-1,oveja,medición continua
AV598,37.154514,-3.087381,2022-04-03T22:27:41Z,SNE-1,oveja,medición continua
AV598,37.154457,-3.087332,2022-04-03T22:32:57Z,SNE-1,oveja,medición continua
AV598,37.154613,-3.087428,2022-04-03T22:38:53Z,SNE-1,oveja,medición continua
AV598,37.154563,-3.087344,2022-04-03T22:44:10Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087364,2022-04-03T22:49:46Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087297,2022-04-03T22:55:29Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087269,2022-04-03T23:01:31Z,SNE-1,oveja,medición continua
AV598,37.154563,-3.087365,2022-04-03T23:06:45Z,SNE-1,oveja,medición continua
AV598,37.154445,-3.087263,2022-04-03T23:12:48Z,SNE-1,oveja,medición continua
AV598,37.154491,-3.087277,2022-04-03T23:17:57Z,SNE-1,oveja,medición continua
AV598,37.154567,-3.087278,2022-04-03T23:24:02Z,SNE-1,oveja,medición continua
AV598,37.154582,-3.087361,2022-04-03T23:30:08Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087301,2022-04-03T23:35:45Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.08735,2022-04-03T23:41:19Z,SNE-1,oveja,medición continua
AV598,37.154541,-3.087355,2022-04-03T23:47:25Z,SNE-1,oveja,medición continua
AV598,37.154563,-3.087309,2022-04-03T23:52:34Z,SNE-1,oveja,medición continua
AV598,37.154457,-3.087395,2022-04-03T23:58:24Z,SNE-1,oveja,medición continua
AV598,37.154388,-3.087439,2022-04-04T00:04:30Z,SNE-1,oveja,medición continua
AV598,37.154315,-3.087348,2022-04-04T00:10:35Z,SNE-1,oveja,medición continua
AV598,37.154335,-3.087315,2022-04-04T00:16:27Z,SNE-1,oveja,medición continua
AV598,37.154319,-3.087227,2022-04-04T00:22:32Z,SNE-1,oveja,medición continua
AV598,37.154453,-3.087275,2022-04-04T00:28:37Z,SNE-1,oveja,medición continua
AV598,37.154602,-3.087278,2022-04-04T00:33:46Z,SNE-1,oveja,medición continua
AV598,37.154293,-3.087218,2022-04-04T00:39:51Z,SNE-1,oveja,medición continua
AV598,37.154552,-3.087267,2022-04-04T00:58:04Z,SNE-1,oveja,medición continua
AV598,37.154586,-3.087297,2022-04-04T01:04:10Z,SNE-1,oveja,medición continua
AV598,37.15459,-3.087273,2022-04-04T01:10:16Z,SNE-1,oveja,medición continua
AV598,37.154644,-3.087295,2022-04-04T01:16:14Z,SNE-1,oveja,medición continua
AV598,37.154605,-3.087298,2022-04-04T01:22:02Z,SNE-1,oveja,medición continua
AV598,37.154636000000004,-3.087286,2022-04-04T01:27:44Z,SNE-1,oveja,medición continua
AV598,37.154613,-3.08733,2022-04-04T01:33:26Z,SNE-1,oveja,medición continua
AV598,37.154594,-3.087351,2022-04-04T01:39:31Z,SNE-1,oveja,medición continua
AV598,37.154613,-3.087332,2022-04-04T01:45:09Z,SNE-1,oveja,medición continua
AV598,37.154621,-3.087326,2022-04-04T01:50:58Z,SNE-1,oveja,medición continua
AV598,37.15467,-3.087192,2022-04-04T01:57:04Z,SNE-1,oveja,medición continua
AV598,37.154602,-3.087207,2022-04-04T02:03:09Z,SNE-1,oveja,medición continua
AV598,37.154682,-3.087216,2022-04-04T02:08:19Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087269,2022-04-04T02:14:08Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087276,2022-04-04T02:19:54Z,SNE-1,oveja,medición continua
AV598,37.154617,-3.087319,2022-04-04T02:25:03Z,SNE-1,oveja,medición continua
AV598,37.154655,-3.087344,2022-04-04T02:30:17Z,SNE-1,oveja,medición continua
AV598,37.154541,-3.087361,2022-04-04T02:35:24Z,SNE-1,oveja,medición continua
AV598,37.154529,-3.087334,2022-04-04T04:08:20Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087347,2022-04-04T04:14:10Z,SNE-1,oveja,medición continua
AV598,37.154567,-3.087337,2022-04-04T04:20:13Z,SNE-1,oveja,medición continua
AV598,37.154563,-3.087387,2022-04-04T04:26:18Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087501,2022-04-04T04:32:18Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087337,2022-04-04T04:38:24Z,SNE-1,oveja,medición continua
AV598,37.154586,-3.087329,2022-04-04T04:44:29Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087354,2022-04-04T04:50:34Z,SNE-1,oveja,medición continua
AV598,37.154556,-3.087406,2022-04-04T04:56:39Z,SNE-1,oveja,medición continua
AV598,37.154586,-3.087311,2022-04-04T05:02:44Z,SNE-1,oveja,medición continua
AV598,37.154575,-3.087281,2022-04-04T05:08:38Z,SNE-1,oveja,medición continua
AV598,37.15459,-3.087322,2022-04-04T05:14:36Z,SNE-1,oveja,medición continua
AV598,37.154586,-3.087217,2022-04-04T05:20:41Z,SNE-1,oveja,medición continua
AV598,37.154582,-3.087278,2022-04-04T05:26:24Z,SNE-1,oveja,medición continua
AV598,37.154556,-3.087306,2022-04-04T05:32:27Z,SNE-1,oveja,medición continua
AV598,37.15459,-3.08716,2022-04-04T05:38:32Z,SNE-1,oveja,medición continua
AV598,37.154582,-3.087287,2022-04-04T05:44:37Z,SNE-1,oveja,medición continua
AV598,37.154506,-3.087339,2022-04-04T05:50:43Z,SNE-1,oveja,medición continua
AV598,37.154487,-3.087311,2022-04-04T05:56:40Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087149,2022-04-04T07:11:20Z,SNE-1,oveja,medición continua
AV598,37.154445,-3.087638,2022-04-04T07:29:55Z,SNE-1,oveja,medición continua
AV598,37.154697,-3.086881,2022-04-04T09:34:32Z,SNE-1,oveja,medición continua
AV598,37.154869,-3.086892,2022-04-04T09:39:42Z,SNE-1,oveja,medición continua
AV598,37.154956,-3.086857,2022-04-04T09:44:51Z,SNE-1,oveja,medición continua
AV598,37.154804,-3.086909,2022-04-04T09:49:59Z,SNE-1,oveja,medición continua
AV598,37.154701,-3.087025,2022-04-04T09:55:08Z,SNE-1,oveja,medición continua
AV598,37.154853,-3.086886,2022-04-04T10:00:17Z,SNE-1,oveja,medición continua
AV598,37.154838,-3.086935,2022-04-04T10:05:26Z,SNE-1,oveja,medición continua
AV598,37.154689,-3.086809,2022-04-04T10:10:34Z,SNE-1,oveja,medición continua
AV598,37.154762,-3.087005,2022-04-04T10:15:44Z,SNE-1,oveja,medición continua
AV598,37.154697,-3.08703,2022-04-04T10:20:52Z,SNE-1,oveja,medición continua
AV598,37.154754,-3.087137,2022-04-04T10:26:09Z,SNE-1,oveja,medición continua
AV598,37.154834,-3.087179,2022-04-04T10:31:19Z,SNE-1,oveja,medición continua
AV598,37.154838,-3.087135,2022-04-04T10:36:28Z,SNE-1,oveja,medición continua
AV598,37.154754,-3.087216,2022-04-04T10:41:39Z,SNE-1,oveja,medición continua
AV598,37.154769,-3.087228,2022-04-04T10:46:53Z,SNE-1,oveja,medición continua
AV598,37.154781,-3.087046,2022-04-04T10:52:02Z,SNE-1,oveja,medición continua
AV598,37.154838,-3.087216,2022-04-04T10:57:21Z,SNE-1,oveja,medición continua
AV598,37.154857,-3.087107,2022-04-04T11:02:31Z,SNE-1,oveja,medición continua
AV598,37.154762,-3.087098,2022-04-04T11:07:40Z,SNE-1,oveja,medición continua
AV598,37.154941,-3.08861,2022-04-04T11:12:48Z,SNE-1,oveja,medición continua
AV598,37.156059,-3.089461,2022-04-04T11:17:55Z,SNE-1,oveja,medición continua
AV598,37.157653,-3.089512,2022-04-04T11:23:03Z,SNE-1,oveja,medición continua
AV598,37.159946,-3.090085,2022-04-04T11:28:11Z,SNE-1,oveja,medición continua
AV598,37.161621,-3.090751,2022-04-04T11:33:18Z,SNE-1,oveja,medición continua
AV598,37.162448,-3.090425,2022-04-04T11:38:26Z,SNE-1,oveja,medición continua
AV598,37.163604,-3.090263,2022-04-04T11:43:34Z,SNE-1,oveja,medición continua
AV598,37.165199,-3.089813,2022-04-04T11:48:51Z,SNE-1,oveja,medición continua
AV598,37.165859,-3.088961,2022-04-04T11:53:58Z,SNE-1,oveja,medición continua
AV598,37.165901,-3.088359,2022-04-04T11:59:19Z,SNE-1,oveja,medición continua
AV598,37.165946,-3.087143,2022-04-04T12:04:27Z,SNE-1,oveja,medición continua
AV598,37.165748,-3.085403,2022-04-04T12:09:36Z,SNE-1,oveja,medición continua
AV598,37.166793,-3.084706,2022-04-04T12:14:54Z,SNE-1,oveja,medición continua
AV598,37.167163,-3.083583,2022-04-04T12:20:01Z,SNE-1,oveja,medición continua
AV598,37.167793,-3.081965,2022-04-04T12:25:09Z,SNE-1,oveja,medición continua
AV598,37.168407,-3.080574,2022-04-04T12:30:22Z,SNE-1,oveja,medición continua
AV598,37.169216,-3.079854,2022-04-04T12:35:43Z,SNE-1,oveja,medición continua
AV598,37.169288,-3.07996,2022-04-04T12:40:51Z,SNE-1,oveja,medición continua
AV598,37.169181,-3.080015,2022-04-04T12:46:06Z,SNE-1,oveja,medición continua
AV598,37.168815,-3.080527,2022-04-04T12:51:40Z,SNE-1,oveja,medición continua
AV598,37.168342,-3.080395,2022-04-04T12:56:51Z,SNE-1,oveja,medición continua
AV598,37.167716,-3.079777,2022-04-04T13:02:11Z,SNE-1,oveja,medición continua
AV598,37.167961,-3.079442,2022-04-04T13:07:25Z,SNE-1,oveja,medición continua
AV598,37.168678,-3.079748,2022-04-04T13:12:40Z,SNE-1,oveja,medición continua
AV598,37.167743,-3.080717,2022-04-04T13:17:51Z,SNE-1,oveja,medición continua
AV598,37.167285,-3.08201,2022-04-04T13:22:59Z,SNE-1,oveja,medición continua
AV598,37.167327,-3.08195,2022-04-04T13:28:07Z,SNE-1,oveja,medición continua
AV598,37.167411,-3.082139,2022-04-04T13:33:21Z,SNE-1,oveja,medición continua
AV598,37.168266,-3.081548,2022-04-04T13:38:28Z,SNE-1,oveja,medición continua
AV598,37.168048,-3.081788,2022-04-04T13:43:46Z,SNE-1,oveja,medición continua
AV598,37.167606,-3.082508,2022-04-04T13:49:01Z,SNE-1,oveja,medición continua
AV598,37.166694,-3.083407,2022-04-04T13:54:09Z,SNE-1,oveja,medición continua
AV598,37.166137,-3.083495,2022-04-04T13:59:26Z,SNE-1,oveja,medición continua
AV598,37.164993,-3.083901,2022-04-04T14:04:34Z,SNE-1,oveja,medición continua
AV598,37.164356,-3.083314,2022-04-04T14:09:42Z,SNE-1,oveja,medición continua
AV598,37.163955,-3.082368,2022-04-04T14:14:51Z,SNE-1,oveja,medición continua
AV598,37.164276,-3.081773,2022-04-04T14:20:51Z,SNE-1,oveja,medición continua
AV598,37.164924,-3.08192,2022-04-04T14:26:00Z,SNE-1,oveja,medición continua
AV598,37.163959,-3.0822,2022-04-04T14:31:12Z,SNE-1,oveja,medición continua
AV598,37.163131,-3.082139,2022-04-04T14:36:18Z,SNE-1,oveja,medición continua
AV598,37.16254,-3.082825,2022-04-04T14:41:27Z,SNE-1,oveja,medición continua
AV598,37.162818,-3.082221,2022-04-04T14:46:40Z,SNE-1,oveja,medición continua
AV598,37.162502,-3.083313,2022-04-04T14:52:01Z,SNE-1,oveja,medición continua
AV598,37.162269,-3.08393,2022-04-04T14:57:09Z,SNE-1,oveja,medición continua
AV598,37.162334,-3.0848969999999998,2022-04-04T15:02:16Z,SNE-1,oveja,medición continua
AV598,37.162315,-3.085617,2022-04-04T15:07:25Z,SNE-1,oveja,medición continua
AV598,37.161914,-3.085434,2022-04-04T15:12:33Z,SNE-1,oveja,medición continua
AV598,37.161705,-3.085523,2022-04-04T15:17:39Z,SNE-1,oveja,medición continua
AV598,37.161567,-3.085677,2022-04-04T15:22:54Z,SNE-1,oveja,medición continua
AV598,37.16164,-3.08587,2022-04-04T15:28:43Z,SNE-1,oveja,medición continua
AV598,37.161201,-3.087456,2022-04-04T15:33:58Z,SNE-1,oveja,medición continua
AV598,37.159114,-3.087253,2022-04-04T15:39:09Z,SNE-1,oveja,medición continua
AV598,37.157554,-3.087057,2022-04-04T15:44:17Z,SNE-1,oveja,medición continua
AV598,37.157386,-3.087752,2022-04-04T15:49:25Z,SNE-1,oveja,medición continua
AV598,37.156135,-3.088374,2022-04-04T15:54:31Z,SNE-1,oveja,medición continua
AV598,37.154823,-3.087529,2022-04-04T15:59:41Z,SNE-1,oveja,medición continua
AV598,37.154701,-3.087309,2022-04-04T16:04:52Z,SNE-1,oveja,medición continua
AV598,37.154811,-3.087222,2022-04-04T16:10:01Z,SNE-1,oveja,medición continua
AV598,37.154685,-3.087169,2022-04-04T16:15:09Z,SNE-1,oveja,medición continua
AV598,37.154602,-3.087162,2022-04-04T16:20:26Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087306,2022-04-04T16:26:19Z,SNE-1,oveja,medición continua
AV598,37.154655,-3.087375,2022-04-04T16:32:13Z,SNE-1,oveja,medición continua
AV598,37.15459,-3.087295,2022-04-04T16:37:21Z,SNE-1,oveja,medición continua
AV598,37.154563,-3.087341,2022-04-04T16:43:03Z,SNE-1,oveja,medición continua
AV598,37.154609,-3.087297,2022-04-04T16:48:30Z,SNE-1,oveja,medición continua
AV598,37.154594,-3.087311,2022-04-04T16:53:42Z,SNE-1,oveja,medición continua
AV598,37.154743,-3.087488,2022-04-04T16:58:54Z,SNE-1,oveja,medición continua
AV598,37.154605,-3.087377,2022-04-04T17:04:16Z,SNE-1,oveja,medición continua
AV598,37.154548,-3.087434,2022-04-04T17:09:42Z,SNE-1,oveja,medición continua
AV598,37.154598,-3.08737,2022-04-04T17:15:00Z,SNE-1,oveja,medición continua
AV598,37.154647,-3.087472,2022-04-04T17:20:38Z,SNE-1,oveja,medición continua
AV598,37.154697,-3.087436,2022-04-04T17:25:58Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087353,2022-04-04T17:32:03Z,SNE-1,oveja,medición continua
AV598,37.154651,-3.087455,2022-04-04T17:37:58Z,SNE-1,oveja,medición continua
AV598,37.154621,-3.087538,2022-04-04T17:43:52Z,SNE-1,oveja,medición continua
AV598,37.154594,-3.087558,2022-04-04T17:49:57Z,SNE-1,oveja,medición continua
AV598,37.154506,-3.08734,2022-04-04T17:56:03Z,SNE-1,oveja,medición continua
AV598,37.154624,-3.087383,2022-04-04T18:02:08Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087531,2022-04-04T18:08:13Z,SNE-1,oveja,medición continua
AV598,37.154586,-3.08745,2022-04-04T18:14:18Z,SNE-1,oveja,medición continua
AV598,37.154582,-3.087491,2022-04-04T18:20:24Z,SNE-1,oveja,medición continua
AV598,37.15456,-3.087498,2022-04-04T18:26:30Z,SNE-1,oveja,medición continua
AV598,37.15446,-3.087589,2022-04-04T18:32:35Z,SNE-1,oveja,medición continua
AV598,37.154541,-3.087258,2022-04-04T18:38:40Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087479,2022-04-04T18:44:45Z,SNE-1,oveja,medición continua
AV598,37.154575,-3.08749,2022-04-04T18:50:51Z,SNE-1,oveja,medición continua
AV598,37.15456,-3.087132,2022-04-04T21:45:10Z,SNE-1,oveja,medición continua
AV598,37.154636000000004,-3.087076,2022-04-04T21:50:29Z,SNE-1,oveja,medición continua
AV598,37.154399,-3.087218,2022-04-04T22:08:44Z,SNE-1,oveja,medición continua
AV598,37.154403,-3.087111,2022-04-04T22:21:04Z,SNE-1,oveja,medición continua
AV598,37.154632,-3.087129,2022-04-04T22:45:53Z,SNE-1,oveja,medición continua
AV598,37.154582,-3.087085,2022-04-05T07:05:32Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087122,2022-04-05T07:17:21Z,SNE-1,oveja,medición continua
AV598,37.154251,-3.087161,2022-04-05T07:22:47Z,SNE-1,oveja,medición continua
AV598,37.154396,-3.087028,2022-04-05T07:28:10Z,SNE-1,oveja,medición continua
AV598,37.154533,-3.087191,2022-04-05T07:34:10Z,SNE-1,oveja,medición continua
AV598,37.154373,-3.087068,2022-04-05T07:40:16Z,SNE-1,oveja,medición continua
AV598,37.154651,-3.087273,2022-04-05T07:46:21Z,SNE-1,oveja,medición continua
AV598,37.154613,-3.087357,2022-04-05T07:52:07Z,SNE-1,oveja,medición continua
AV598,37.154644,-3.087232,2022-04-05T07:58:12Z,SNE-1,oveja,medición continua
AV598,37.154712,-3.087269,2022-04-05T08:04:18Z,SNE-1,oveja,medición continua
AV598,37.154548,-3.087221,2022-04-05T08:10:23Z,SNE-1,oveja,medición continua
AV598,37.15438,-3.087128,2022-04-05T08:16:29Z,SNE-1,oveja,medición continua
AV598,37.154136,-3.086788,2022-04-05T08:22:34Z,SNE-1,oveja,medición continua
AV598,37.154357,-3.087154,2022-04-05T08:28:01Z,SNE-1,oveja,medición continua
AV598,37.154693,-3.087377,2022-04-05T08:33:20Z,SNE-1,oveja,medición continua
AV598,37.154266,-3.087139,2022-04-05T08:39:06Z,SNE-1,oveja,medición continua
AV598,37.154113,-3.086793,2022-04-05T08:45:11Z,SNE-1,oveja,medición continua
AV598,37.154594,-3.087354,2022-04-05T09:22:32Z,SNE-1,oveja,medición continua
AV598,37.154716,-3.087155,2022-04-05T09:34:47Z,SNE-1,oveja,medición continua
AV598,37.1543,-3.086962,2022-04-05T10:24:44Z,SNE-1,oveja,medición continua
AV598,37.154525,-3.086908,2022-04-05T10:37:04Z,SNE-1,oveja,medición continua
AV598,37.153984,-3.086955,2022-04-05T10:43:10Z,SNE-1,oveja,medición continua
AV598,37.153972,-3.086928,2022-04-05T10:55:31Z,SNE-1,oveja,medición continua
AV598,37.1548,-3.087242,2022-04-05T11:01:36Z,SNE-1,oveja,medición continua
AV598,37.154621,-3.087225,2022-04-05T11:13:56Z,SNE-1,oveja,medición continua
AV598,37.154369,-3.087083,2022-04-05T11:38:13Z,SNE-1,oveja,medición continua
AV598,37.154575,-3.08724,2022-04-05T11:44:18Z,SNE-1,oveja,medición continua
AV598,37.154651,-3.087284,2022-04-05T11:50:23Z,SNE-1,oveja,medición continua
AV598,37.154697,-3.087301,2022-04-05T11:56:28Z,SNE-1,oveja,medición continua
AV598,37.154846,-3.08738,2022-04-05T12:02:02Z,SNE-1,oveja,medición continua
AV598,37.154716,-3.0873,2022-04-05T12:07:32Z,SNE-1,oveja,medición continua
AV598,37.1548,-3.087286,2022-04-05T12:19:52Z,SNE-1,oveja,medición continua
AV598,37.154762,-3.087547,2022-04-05T12:25:59Z,SNE-1,oveja,medición continua
AV598,37.154724,-3.087367,2022-04-05T12:32:05Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087453,2022-04-05T13:34:24Z,SNE-1,oveja,medición continua
AV598,37.154739,-3.087105,2022-04-05T13:40:29Z,SNE-1,oveja,medición continua
AV598,37.154613,-3.087154,2022-04-05T13:45:40Z,SNE-1,oveja,medición continua
AV598,37.154609,-3.087341,2022-04-05T13:51:07Z,SNE-1,oveja,medición continua
AV598,37.154697,-3.087337,2022-04-05T14:03:00Z,SNE-1,oveja,medición continua
AV598,37.15464,-3.08724,2022-04-05T14:39:55Z,SNE-1,oveja,medición continua
AV598,37.154552,-3.087253,2022-04-05T14:46:00Z,SNE-1,oveja,medición continua
AV598,37.154792,-3.087424,2022-04-05T14:51:21Z,SNE-1,oveja,medición continua
AV598,37.154556,-3.087272,2022-04-05T14:56:44Z,SNE-1,oveja,medición continua
AV598,37.154624,-3.087282,2022-04-05T15:01:55Z,SNE-1,oveja,medición continua
AV598,37.155021,-3.087425,2022-04-05T15:08:01Z,SNE-1,oveja,medición continua
AV598,37.154483,-3.087316,2022-04-05T15:13:45Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087207,2022-04-05T15:19:16Z,SNE-1,oveja,medición continua
AV598,37.154579,-3.087523,2022-04-05T16:33:35Z,SNE-1,oveja,medición continua
AV598,37.154624,-3.087645,2022-04-05T16:51:19Z,SNE-1,oveja,medición continua
AV598,37.154808,-3.087532,2022-04-05T16:57:01Z,SNE-1,oveja,medición continua
AV598,37.154705,-3.087542,2022-04-05T17:02:28Z,SNE-1,oveja,medición continua
AV598,37.154819,-3.087513,2022-04-05T17:08:33Z,SNE-1,oveja,medición continua
AV598,37.154594,-3.087479,2022-04-05T17:14:35Z,SNE-1,oveja,medición continua
AV598,37.154609,-3.087557,2022-04-05T17:19:49Z,SNE-1,oveja,medición continua
AV598,37.154541,-3.087334,2022-04-05T17:25:55Z,SNE-1,oveja,medición continua
AV598,37.154521,-3.087295,2022-04-05T17:32:00Z,SNE-1,oveja,medición continua
AV598,37.154502,-3.087208,2022-04-05T21:47:53Z,SNE-1,oveja,medición continua
AV598,37.154701,-3.087133,2022-04-05T22:00:13Z,SNE-1,oveja,medición continua
AV598,37.155372,-3.087834,2022-04-05T23:52:29Z,SNE-1,oveja,medición continua
AV598,37.155086,-3.087564,2022-04-05T23:58:34Z,SNE-1,oveja,medición continua
AV598,37.154582,-3.087264,2022-04-06T01:50:48Z,SNE-1,oveja,medición continua
AV598,37.154594,-3.087272,2022-04-06T01:56:53Z,SNE-1,oveja,medición continua
AV598,37.156059,-3.088129,2022-04-06T02:02:59Z,SNE-1,oveja,medición continua
AV598,37.1557,-3.087737,2022-04-06T02:15:19Z,SNE-1,oveja,medición continua
AV598,37.154628,-3.087339,2022-04-06T02:33:53Z,SNE-1,oveja,medición continua
AV598,37.154308,-3.087274,2022-04-06T02:39:59Z,SNE-1,oveja,medición continua
AV598,37.154571,-3.087403,2022-04-06T03:04:47Z,SNE-1,oveja,medición continua
AV598,37.154499,-3.087471,2022-04-06T03:10:52Z,SNE-1,oveja,medición continua
AV598,37.154701,-3.087462,2022-04-06T03:16:57Z,SNE-1,oveja,medición continua
AV598,37.154975,-3.087447,2022-04-06T04:38:04Z,SNE-1,oveja,medición continua
AV598,37.154411,-3.087042,2022-04-06T05:40:22Z,SNE-1,oveja,medición continua
AV598,37.154441,-3.087344,2022-04-06T05:45:52Z,SNE-1,oveja,medición continua
AV598,37.154727,-3.086968,2022-04-06T05:57:42Z,SNE-1,oveja,medición continua
AV598,37.154415,-3.087205,2022-04-06T06:09:59Z,SNE-1,oveja,medición continua
AV598,37.154521,-3.087185,2022-04-06T06:16:05Z,SNE-1,oveja,medición continua
AV598,37.154491,-3.087186,2022-04-06T06:28:31Z,SNE-1,oveja,medición continua
AV598,37.154315,-3.088049,2022-04-06T06:34:37Z,SNE-1,oveja,medición continua
AV598,37.154289,-3.08659,2022-04-06T08:44:58Z,SNE-1,oveja,medición continua
AV598,37.155162,-3.087102,2022-04-06T08:50:11Z,SNE-1,oveja,medición continua
AV598,37.154914,-3.086906,2022-04-06T08:55:22Z,SNE-1,oveja,medición continua
AV598,37.154716,-3.086605,2022-04-06T09:00:33Z,SNE-1,oveja,medición continua
AV598,37.154918,-3.086623,2022-04-06T09:05:42Z,SNE-1,oveja,medición continua
AV598,37.155052,-3.086624,2022-04-06T09:10:51Z,SNE-1,oveja,medición continua
AV598,37.155025,-3.086611,2022-04-06T09:15:59Z,SNE-1,oveja,medición continua
AV598,37.155021,-3.086751,2022-04-06T09:21:08Z,SNE-1,oveja,medición continua
AV598,37.155109,-3.086621,2022-04-06T09:26:18Z,SNE-1,oveja,medición continua
AV598,37.155155,-3.086812,2022-04-06T09:31:35Z,SNE-1,oveja,medición continua
AV598,37.154926,-3.086923,2022-04-06T09:37:03Z,SNE-1,oveja,medición continua
AV598,37.154899,-3.086932,2022-04-06T09:42:11Z,SNE-1,oveja,medición continua
AV598,37.154853,-3.08692,2022-04-06T09:47:21Z,SNE-1,oveja,medición continua
AV598,37.154804,-3.086921,2022-04-06T09:52:32Z,SNE-1,oveja,medición continua
AV598,37.155208,-3.086611,2022-04-06T09:57:43Z,SNE-1,oveja,medición continua
AV598,37.154895,-3.086741,2022-04-06T10:02:51Z,SNE-1,oveja,medición continua
AV598,37.154792,-3.087029,2022-04-06T10:08:00Z,SNE-1,oveja,medición continua
AV598,37.154754,-3.087007,2022-04-06T10:13:08Z,SNE-1,oveja,medición continua
AV598,37.154846,-3.087103,2022-04-06T10:18:15Z,SNE-1,oveja,medición continua
AV598,37.154838,-3.08706,2022-04-06T10:23:23Z,SNE-1,oveja,medición continua
AV598,37.15496,-3.087128,2022-04-06T10:28:30Z,SNE-1,oveja,medición continua
AV598,37.154762,-3.087034,2022-04-06T10:33:38Z,SNE-1,oveja,medición continua
AV598,37.154941,-3.087138,2022-04-06T10:38:46Z,SNE-1,oveja,medición continua
AV598,37.154846,-3.08723,2022-04-06T10:43:57Z,SNE-1,oveja,medición continua
AV598,37.154754,-3.087079,2022-04-06T10:49:08Z,SNE-1,oveja,medición continua
AV598,37.154628,-3.087076,2022-04-06T10:54:17Z,SNE-1,oveja,medición continua
